,filename,advisor,rating_1,rating_2,rating,version,tp_1,tp_2,tp,author_1,author_2,author,summary_1,summary_2,summary
156,2032-新鋼-2019_07_11-中信投顧-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NASDAQ,NULL,NASDAQ,NULL,NULL,NULL
157,2032_新鋼_2019-07-11_中信投顧_中信個股報告-20190711_2032新鋼.pdf,Ctbc,中立,中立,中立,old,9.00,9.00,9.00,江釗亨,江釗亨,江釗亨,新鋼出貨相對穩定，國際 LME 鎳價回穩，有利新鋼營運穩定，目前 PBR 評價並無偏低,NULL,新鋼出貨相對穩定，國際 LME 鎳價回穩，有利新鋼營運穩定，目前 PBR 評價並無偏低
158,2049-上銀-2023_03_10-CTBC-在手訂單增加，營運環境不確定性進一步消退.pdf,Ctbc,增加持股(Overweight),維 持 評 等,增加持股(Overweight),new,288.00,NULL,288.00,陳曉琪,陳曉琪,陳曉琪,在手訂單增加，營運環境不確定性進一步消退,NULL,在手訂單增加，營運環境不確定性進一步消退
159,2049_上銀_2018-04-09_中信投顧_中信個股報告-20180409_2049上銀.pdf,Ctbc,買進,買進,買進,old,500.00,500.00,500.00,施順挺,施順挺,施順挺,預估 1Q18 營收 QoQ+5.2%(YoY+50.4%)，2018 年產能已被訂滿，訂單能見度達 1H19，預估 2018 年營收 YoY+29.7%,NULL,預估 1Q18 營收 QoQ+5.2%(YoY+50.4%)，2018 年產能已被訂滿，訂單能見度達 1H19，預估 2018 年營收 YoY+29.7%
160,2049_上銀_2018-05-11_中信投顧_中信個股報告-20180511_2049上銀.pdf,Ctbc,買進,買進,買進,old,500.00,500.00,500.00,施順挺,施順挺,施順挺,1Q18營收獲利優於預期，預估2Q18營收QoQ+13.9%(YoY+46.2%)，2018 年產能已被訂滿，預估全年年營收 YoY+39.3%,NULL,1Q18營收獲利優於預期，預估2Q18營收QoQ+13.9%(YoY+46.2%)，2018 年產能已被訂滿，預估全年年營收 YoY+39.3%
161,2049_上銀_2018-10-31_中信投顧_中信個股報告-20181031_2049上銀.pdf,Ctbc,買進,買進,買進,old,230.00,230.00,230.00,施順挺,施順挺,施順挺,3Q18 獲利符合預期，4Q18 受到工具機產業處於低潮，加上中國接單下滑影響，預估營收 QoQ-14.7%,NULL,3Q18 獲利符合預期，4Q18 受到工具機產業處於低潮，加上中國接單下滑影響，預估營收 QoQ-14.7%
162,2049_上銀_2019-05-07_中信投顧_中信個股報告-20190507_2049上銀.pdf,Ctbc,買進,買進,買進,old,307.00,307.00,307.00,施順挺,施順挺,施順挺,1Q19 獲利符合預期，最近接到幾 10 萬條線性滑軌急單，公司預期2Q19 稼動率將優於 1Q19 的水準，預估營收 QoQ+15.2%,NULL,1Q19 獲利符合預期，最近接到幾 10 萬條線性滑軌急單，公司預期2Q19 稼動率將優於 1Q19 的水準，預估營收 QoQ+15.2%
163,2062_橋椿_2018-06-29_中信投顧_中信個股報告-20180629_2062橋椿.pdf,Ctbc,中立,中立,中立,old,36.00,36.00,36.00,吳宇鎣,吳宇鎣,吳宇鎣,受中科新廠學習曲線較慢影響，營運尚須磨合，暫給予中立投資建議 橋 椿 為 衛 浴 裝 飾 設 備 壓 鑄 零 組 件 廠 商 :92%營 收 為 衛 浴 相 關 零 組件 ， 主 要 的 市 場 為 歐 美 :北 美 60%、 歐 洲 21%與 亞 洲 13%， 主 要客 戶 包 含 MOEN、KOLER、Hansgrohe 與 TOTO 等 國 際 大 廠。1Q18營 收 結 構 方 面 :鋅 及 銅 製 品 分 別 占 63%及 20%。,NULL,受中科新廠學習曲線較慢影響，營運尚須磨合，暫給予中立投資建議 橋 椿 為 衛 浴 裝 飾 設 備 壓 鑄 零 組 件 廠 商 :92%營 收 為 衛 浴 相 關 零 組件 ， 主 要 的 市 場 為 歐 美 :北 美 60%、 歐 洲 21%與 亞 洲 13%， 主 要客 戶 包 含 MOEN、KOLER、Hansgrohe 與 TOTO 等 國 際 大 廠。1Q18營 收 結 構 方 面 :鋅 及 銅 製 品 分 別 占 63%及 20%。
164,2062_橋椿_2018-11-22_中信投顧_中信個股報告-20181122_2062橋椿.pdf,Ctbc,中立,中立,中立,old,36.00,36.00,36.00,吳宇鎣,吳宇鎣,吳宇鎣,新廠營運尚待調整，獲利貢獻需要時間發酵，給予中立投資建議 橋 椿 為 衛 浴 裝 飾 設 備 壓 鑄 零 組 件 廠 商 :92%營 收 為 衛 浴 相 關 零 組件 ， 主 要 的 市 場 為 歐 美 :北 美 60%、 歐 洲 21%與 亞 洲 13%， 主 要客 戶 包 含 MOEN、KOLER、Hansgrohe 與 TOTO 等 國 際 大 廠。1Q18營 收 結 構 方 面 :鋅 及 銅 製 品 分 別 占 63%及 20%。,NULL,新廠營運尚待調整，獲利貢獻需要時間發酵，給予中立投資建議 橋 椿 為 衛 浴 裝 飾 設 備 壓 鑄 零 組 件 廠 商 :92%營 收 為 衛 浴 相 關 零 組件 ， 主 要 的 市 場 為 歐 美 :北 美 60%、 歐 洲 21%與 亞 洲 13%， 主 要客 戶 包 含 MOEN、KOLER、Hansgrohe 與 TOTO 等 國 際 大 廠。1Q18營 收 結 構 方 面 :鋅 及 銅 製 品 分 別 占 63%及 20%。
165,2062_橋椿_2019-05-03_中信投顧_中信個股報告-20190503_2062橋椿.pdf,Ctbc,中立,中立,中立,old,35.00,35.00,35.00,吳宇鎣,吳宇鎣,吳宇鎣,新廠營運未達損益兩平，獲利貢獻尚待時間發酵，給予中立投資建議,NULL,新廠營運未達損益兩平，獲利貢獻尚待時間發酵，給予中立投資建議
166,2104_中橡_2018-05-16_中信投顧_中信個股報告-20180516_2104中橡.pdf,Ctbc,中立,中立,中立,old,50.00,50.00,50.00,吳哲儒,吳哲儒,吳哲儒,稅賦優惠帶動碳黑以及生技今年獲利成長，不過募資將稀釋全年獲利，評價合理建議逢低布局,NULL,稅賦優惠帶動碳黑以及生技今年獲利成長，不過募資將稀釋全年獲利，評價合理建議逢低布局
167,2104_中橡_2019-05-14_中信投顧_中信個股報告-20190514_2104中橡.pdf,Ctbc,中立,中立,中立,old,43.00,43.00,43.00,吳哲儒,吳哲儒,吳哲儒,三大事業群展望皆保守，評價合理,NULL,三大事業群展望皆保守，評價合理
168,2105_正新_2018-04-20_中信投顧_中信個股報告-20180420_2105正新.pdf,Ctbc,中立,中立,中立,old,50.00,50.00,50.00,黃千千,黃千千,黃千千,1H18 險中求穩，售價調升，毛利率回穩，惟目前評價未明顯偏低,NULL,1H18 險中求穩，售價調升，毛利率回穩，惟目前評價未明顯偏低
169,2105_正新_2018-08-21_中信投顧_中信個股報告-20180821_2105正新.pdf,Ctbc,中立,中立,中立,old,50.00,50.00,50.00,黃千千,黃千千,黃千千,1H18 險中求穩，2H18 未脫泥淖，評價合理,NULL,1H18 險中求穩，2H18 未脫泥淖，評價合理
170,2105_正新_2019-04-17_中信投顧_中信個股報告-20190417_2105正新.pdf,Ctbc,買進,買進,買進,old,47.00,47.00,47.00,黃千千,黃千千,黃千千,台灣牛慢犁深耕雙印沃土，初芽乍現,NULL,台灣牛慢犁深耕雙印沃土，初芽乍現
171,2204_中華_2018-04-25_中信投顧_中信個股報告-20180425_2204中華.pdf,Ctbc,中立,中立,中立,old,30.00,30.00,30.00,黃千千,黃千千,黃千千,2018 本業營運平穩，轉投資仍有變數,NULL,2018 本業營運平穩，轉投資仍有變數
172,2204_中華_2018-06-06_中信投顧_中信個股報告-20180606_2204中華.pdf,Ctbc,中立,中立,中立,old,31.00,31.00,31.00,黃千千,黃千千,黃千千,2018 年營運平穩，評價無明顯低估,NULL,2018 年營運平穩，評價無明顯低估
173,2204_中華_2018-09-13_中信投顧_中信個股報告-20180913_2204中華.pdf,Ctbc,中立,中立,中立,old,28.00,28.00,28.00,黃千千,黃千千,黃千千,2018/19 年營運平穩，評價無明顯低估,NULL,2018/19 年營運平穩，評價無明顯低估
174,2204_中華_2018-11-22_中信投顧_中信個股報告-20181122_2204中華車.pdf,Ctbc,中立,中立,中立,old,26.50,26.50,26.50,黃千千,黃千千,黃千千,2018/19 年營運平穩，未見明顯動能,NULL,2018/19 年營運平穩，未見明顯動能
175,2207_和泰車_2018-09-04_中信投顧_中信個股報告-20180904_2207和泰車.pdf,Ctbc,買進,買進,買進,old,316.00,316.00,316.00,黃千千,黃千千,黃千千,2H18 多款新車上市，目標 2018 年銷量 13.1 萬輛，目前評價偏低,NULL,2H18 多款新車上市，目標 2018 年銷量 13.1 萬輛，目前評價偏低
176,2207_和泰車_2018-10-22_中信投顧_中信個股報告-20181022_2207和泰車.pdf,Ctbc,中立,中立,中立,old,235.00,235.00,235.00,黃千千,黃千千,黃千千,車市冷颼颼，進口車占比逐步提升，壓縮國產車空間，保守看待2018/19 營運,NULL,車市冷颼颼，進口車占比逐步提升，壓縮國產車空間，保守看待2018/19 營運
177,2208_台船_2019-02-22_中信投顧_中信個股報告-20190222_2208台船.pdf,Ctbc,中立,中立,中立,old,30.00,30.00,30.00,吳哲儒,吳哲儒,吳哲儒,鐵礦砂漲價及躉購費率下調拖延轉虧為盈步調,NULL,鐵礦砂漲價及躉購費率下調拖延轉虧為盈步調
178,2227_裕日車_2018-06-05_中信投顧_中信個股報告-20180605_2227裕日車.pdf,Ctbc,中立,中立,中立,old,252.00,252.00,252.00,黃千千,黃千千,黃千千,下修 2018 年財務估值，目前評價合理,NULL,下修 2018 年財務估值，目前評價合理
179,2227_裕日車_2019-05-22_中信投顧_中信個股報告-20190522_2227裕日車.pdf,Ctbc,買進,買進,買進,old,350.00,350.00,350.00,黃千千,黃千千,黃千千,第一名向前衝，第二名不落人後，目前評價偏低,NULL,第一名向前衝，第二名不落人後，目前評價偏低
180,2228_劍麟_2018-12-25_中信投顧_中信個股報告-20181225_2228劍麟.pdf,Ctbc,中立,中立,中立,old,90.00,90.00,90.00,黃千千,黃千千,黃千千,暗黑隧道見光點，汽車往正向發展，惟展家未見明顯轉機,NULL,暗黑隧道見光點，汽車往正向發展，惟展家未見明顯轉機
181,2231-為升-2019_07_24-中信投顧-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NASDAQ,NULL,NASDAQ,NULL,NULL,NULL
182,2231_為升_2018-03-07_中信投顧_中信個股報告-20180307_2231為升.pdf,Ctbc,中立,中立,中立,old,306.00,306.00,306.00,黃千千,黃千千,黃千千,2017 年獲利符合預期，2018 年獲利重返高雙位數成長，惟目前評價偏高，評等維持中立,NULL,2017 年獲利符合預期，2018 年獲利重返高雙位數成長，惟目前評價偏高，評等維持中立
183,2231_為升_2018-06-20_中信投顧_中信個股報告-20180620_2231為升.pdf,Ctbc,買進,買進,買進,old,430.00,430.00,430.00,黃千千,黃千千,黃千千,1Q18 毫米雷達波出貨實績予人遐想，預期 2018/19 年獲利呈現高雙位數成長,NULL,1Q18 毫米雷達波出貨實績予人遐想，預期 2018/19 年獲利呈現高雙位數成長
184,2233_宇隆_2018-10-26_中信投顧_中信個股報告-20181026_2233宇隆.pdf,Ctbc,中立,中立,中立,old,76.00,76.00,76.00,黃千千,黃千千,黃千千,中國商用車成長趨緩，保守看待 2018/19 營運,NULL,中國商用車成長趨緩，保守看待 2018/19 營運
185,2233_宇隆_2018-11-16_中信投顧_中信個股報告-20181116_2233宇隆.pdf,Ctbc,中立,中立,中立,old,78.00,78.00,78.00,黃千千,黃千千,黃千千,非汽車應用領域維持成長態勢，汽車應用領域增加新料號出貨，惟舊料號恐隨中國商用車衰退，保守看待 2019 年營運,NULL,非汽車應用領域維持成長態勢，汽車應用領域增加新料號出貨，惟舊料號恐隨中國商用車衰退，保守看待 2019 年營運
186,2233_宇隆_2019-02-13_中信投顧_中信個股報告-20190213_2233宇隆.pdf,Ctbc,買進,買進,買進,old,88.00,88.00,88.00,黃千千,黃千千,黃千千,2018 年虎頭蛇尾；預期 2019 年步步走升，目前評價偏低,NULL,2018 年虎頭蛇尾；預期 2019 年步步走升，目前評價偏低
187,2239_英利-KY_2018-04-13_中信投顧_中信個股報告-20180413_2239英利-KY.pdf,Ctbc,中立,中立,中立,old,168.00,168.00,168.00,黃千千,黃千千,黃千千,輕量化新品具體貢獻待時發酵，目前評價無明顯偏低,NULL,輕量化新品具體貢獻待時發酵，目前評價無明顯偏低
188,2239_英利-KY_2018-09-03_中信投顧_中信個股報告-20180903_2239英利-KY.pdf,Ctbc,買進,買進,買進,old,200.00,200.00,200.00,黃千千,黃千千,黃千千,乘著車體輕量化的翅膀高飛，順著零件總成化的趨勢做大,NULL,乘著車體輕量化的翅膀高飛，順著零件總成化的趨勢做大
189,2239_英利-KY_2018-10-26_中信投顧_中信個股報告-20181026_2239英利-KY.pdf,Ctbc,中立,中立,中立,old,124.00,124.00,124.00,黃千千,黃千千,黃千千,中國車市偏空，保守看待 2018/19 營運,NULL,中國車市偏空，保守看待 2018/19 營運
190,2239_英利-KY_2019-01-04_中信投顧_中信個股報告-20190104_2239英利-KY.pdf,Ctbc,買進,買進,買進,old,138.00,138.00,138.00,黃千千,黃千千,黃千千,EV 相關營收/獲利放大待 4Q19，下修 2018/19 財務估值，惟評價偏低,NULL,EV 相關營收/獲利放大待 4Q19，下修 2018/19 財務估值，惟評價偏低
191,2239_英利-KY_2019-04-25_中信投顧_中信個股報告-20190425_2239英利-KY.pdf,Ctbc,買進,買進,買進,old,146.00,146.00,146.00,黃千千,黃千千,黃千千,新能源車出貨項目逐漸攀升，輕量化產品為發展主軸，評價偏低,NULL,新能源車出貨項目逐漸攀升，輕量化產品為發展主軸，評價偏低
192,2301-Ñ·─-2023_02_22-¼∞-╝WÑ[½∙¬╤.pdf,Ctbc,增加持股,維 持 評 等,增加持股,new,79.00,NULL,79.00,李政穎,李政穎,李政穎,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間,NULL,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間
193,2301-光寶科-2023_02_22-CTBC-增加持股.pdf,Ctbc,增加持股,維 持 評 等,增加持股,new,79.00,NULL,79.00,李政穎,李政穎,李政穎,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間,NULL,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間
194,2301-光寶科-2023_02_22-CTBC-聚焦核心事業，評價面具上調空間.pdf,Ctbc,增加持股,維 持 評 等,增加持股,new,79.00,NULL,79.00,李政穎,李政穎,李政穎,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間,NULL,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間
195,2301-光寶科-中國信託-買進-2301光寶科 中信託證 20230105.pdf,Ctbc,增加持股,維 持 評 等,增加持股,new,74.00,NULL,74.00,李政穎,李政穎,李政穎,精 實聚 焦 ， 光 電 及 雲 端 核 心 事業 加 速 成 長,NULL,精 實聚 焦 ， 光 電 及 雲 端 核 心 事業 加 速 成 長
196,2301_光寶科_2018-09-07_中信投顧_中信個股報告-20180907_2301光寶科.pdf,Ctbc,中立,中立,中立,old,37.50,37.50,37.50,施順挺,施順挺,施順挺,3Q18 進入旺季，但不再認列 CCM 營收，預估營收 QoQ-7.5%，2018年處於營運調整期，短期成長動能不強，預估全年營收 YoY-4.3%,NULL,3Q18 進入旺季，但不再認列 CCM 營收，預估營收 QoQ-7.5%，2018年處於營運調整期，短期成長動能不強，預估全年營收 YoY-4.3%
197,2301_光寶科_2018-12-06_中信投顧_中信個股報告-20181206_2301光寶科.pdf,Ctbc,中立,中立,中立,old,45.00,45.00,45.00,施順挺,施順挺,施順挺,4Q18 出 售 可 攜 式 機 構 件 部 門 並 不 再 認 列 營 收 ， 預 估 營 收QoQ-3.4%，2019 年受到 CCM 及可攜式機構件不再認列營收影響，預估營收 YoY-5.4%,NULL,4Q18 出 售 可 攜 式 機 構 件 部 門 並 不 再 認 列 營 收 ， 預 估 營 收QoQ-3.4%，2019 年受到 CCM 及可攜式機構件不再認列營收影響，預估營收 YoY-5.4%
198,2301_光寶科_2019-01-23_中信投顧_中信個股報告-20190123_2301光寶科.pdf,Ctbc,中立,中立,中立,old,45.00,45.00,45.00,施順挺,施順挺,施順挺,4Q18 營收 QoQ-5.5%，1Q19 在 IT、光電及儲存裝置受到傳統淡季影響，伺服器應用則客戶端已提前拉貨，預估營收 QoQ-16.8%,NULL,4Q18 營收 QoQ-5.5%，1Q19 在 IT、光電及儲存裝置受到傳統淡季影響，伺服器應用則客戶端已提前拉貨，預估營收 QoQ-16.8%
199,2301_光寶科_2019-02-27_中信投顧_中信個股報告-20190227_2301光寶科.pdf,Ctbc,中立,中立,中立,old,47.00,47.00,47.00,施順挺,施順挺,施順挺,4Q18 本業獲利不如預期，1Q19 在工作天數減少下，預期營運 QoQ下滑，但獲利 YoY 將有明顯改善，預估營收 QoQ-16.8%,NULL,4Q18 本業獲利不如預期，1Q19 在工作天數減少下，預期營運 QoQ下滑，但獲利 YoY 將有明顯改善，預估營收 QoQ-16.8%
200,2301_光寶科_2019-04-29_中信投顧_中信個股報告-20190429_2301光寶科.pdf,Ctbc,買進,買進,買進,old,52.00,52.00,52.00,施順挺,施順挺,施順挺,1Q19 獲利優於預期，預估 2Q19 營收 QoQ+13.5%，在 CCM 及可攜式機構件不再認列營收下，預估 2019 年營收 YoY-4.6%，但獲利 YoY 將有明顯改善,NULL,1Q19 獲利優於預期，預估 2Q19 營收 QoQ+13.5%，在 CCM 及可攜式機構件不再認列營收下，預估 2019 年營收 YoY-4.6%，但獲利 YoY 將有明顯改善
201,2301_光寶科_CTBC_增加持股.pdf,Ctbc,增加持股,維 持 評 等,增加持股,new,79.00,NULL,79.00,李政穎,李政穎,李政穎,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間,NULL,聚 焦核 心 事 業， 評 價 面 具 上 調 空 間
202,2303-聯電-2019_07_25-中信投顧-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NASDAQ,NULL,NASDAQ,NULL,NULL,NULL
203,2303_聯電_2018-04-26_中信投顧_中信個股報告-20180426_2303聯電.pdf,Ctbc,中立,中立,中立,old,15.00,15.00,15.00,徐千智,徐千智,徐千智,1Q18 受惠於政府補貼等優惠，獲利優於預期，2Q18 晶圓出貨量季增 2%~4%，ASP 持平，但整體在先進製程進度上仍表現不如預期 1Q18 營收 375.0 億元(QoQ+2.4%)，毛利率 12.4%，營利率 2.05%，,NULL,1Q18 受惠於政府補貼等優惠，獲利優於預期，2Q18 晶圓出貨量季增 2%~4%，ASP 持平，但整體在先進製程進度上仍表現不如預期 1Q18 營收 375.0 億元(QoQ+2.4%)，毛利率 12.4%，營利率 2.05%，
204,2303_聯電_2018-10-25_中信投顧_中信個股報告-20181025_2303聯電.pdf,Ctbc,中立,中立,中立,old,13.20,13.20,13.20,徐千智,徐千智,徐千智,3Q18 稅後 EPS 僅 0.14 元，4Q18 預估晶圓出貨量及 ASP 皆將季減4%~5%，表現不如預期，而目前在先進製程進度上仍較落後 3Q18 營收 393.9 億元(QoQ+1.4%)，毛利率 17.6%，營利率 6.18%，,NULL,3Q18 稅後 EPS 僅 0.14 元，4Q18 預估晶圓出貨量及 ASP 皆將季減4%~5%，表現不如預期，而目前在先進製程進度上仍較落後 3Q18 營收 393.9 億元(QoQ+1.4%)，毛利率 17.6%，營利率 6.18%，
205,2303_聯電_2019-02-11_中信投顧_中信個股報告-20190211_2303聯電.pdf,Ctbc,中立,中立,中立,old,12.40,12.40,12.40,徐千智,徐千智,徐千智,4Q18 本業受到提列一次性記憶體費用影響而虧損，業外損失擴大下，稅後 EPS 為-0.14 元，預估 1Q19 營收將季減 7%~9% 4Q18 營收 355.2 億元(QoQ-9.8%)，毛利率 13.0%，營業淨損 5.89 億元(QoQ 盈轉虧)，稅前淨損 25.9 億元(QoQ 盈轉虧)，稅後 EPS 為-0.14,NULL,4Q18 本業受到提列一次性記憶體費用影響而虧損，業外損失擴大下，稅後 EPS 為-0.14 元，預估 1Q19 營收將季減 7%~9% 4Q18 營收 355.2 億元(QoQ-9.8%)，毛利率 13.0%，營業淨損 5.89 億元(QoQ 盈轉虧)，稅前淨損 25.9 億元(QoQ 盈轉虧)，稅後 EPS 為-0.14
206,2303_聯電_2019-04-25_中信投顧_中信個股報告-20190425_2303聯電.pdf,Ctbc,中立,中立,中立,old,13.10,13.10,13.10,徐千智,徐千智,徐千智,1Q19 受惠於業外貢獻，EPS 為 0.10 元，2Q19 隨 12 吋利用率回升，季營收將季增 9%~10%，毛利率 11%~14%，本業可望恢復獲利 1Q19 營收 325.8 億元(QoQ-8.3%)，毛利率 6.94%，營業淨損 15.97 億,NULL,1Q19 受惠於業外貢獻，EPS 為 0.10 元，2Q19 隨 12 吋利用率回升，季營收將季增 9%~10%，毛利率 11%~14%，本業可望恢復獲利 1Q19 營收 325.8 億元(QoQ-8.3%)，毛利率 6.94%，營業淨損 15.97 億
207,2303_聯電_2019-07-25_中信投顧_中信個股報告-20190725_2303聯電.pdf,Ctbc,中立,中立,中立,old,14.40,14.40,14.40,徐千智,徐千智,徐千智,2Q19 毛利率回升至 15.7%，本業轉盈，稅後 EPS 為 0.15 元，3Q19受惠中低階手機等需求，季營收將季增 3%~5%，毛利率 13%~17% 2Q19 營收 360.3 億元(QoQ+10.6%)，毛利率 15.69%，營業利益 17.6,NULL,2Q19 毛利率回升至 15.7%，本業轉盈，稅後 EPS 為 0.15 元，3Q19受惠中低階手機等需求，季營收將季增 3%~5%，毛利率 13%~17% 2Q19 營收 360.3 億元(QoQ+10.6%)，毛利率 15.69%，營業利益 17.6
208,2308-台達電-2023_02_24-CTBC-NULL.pdf,Ctbc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,韓國KOSPI,NULL,韓國KOSPI,NULL,NULL,NULL
209,2308-台達電-2023_02_24-CTBC-營收年增雙位數目標不變，EV加速轉虧為盈.pdf,Ctbc,增加持股,維 持 評 等,增加持股,new,325.00,NULL,325.00,李政穎,李政穎,李政穎,營 收年 增 雙 位 數 目 標 不 變 ， EV 加 速 轉 虧 為 盈,NULL,營 收年 增 雙 位 數 目 標 不 變 ， EV 加 速 轉 虧 為 盈
210,2308-台達電-中信託證-買進-2308台達電 中信託證.pdf,Ctbc,增加持股,維 持 評 等,增加持股,new,325.00,NULL,325.00,李政穎,李政穎,李政穎,2023 年 成長 動 能 無虞 ， EV 目 標 轉 虧 為 盈,NULL,2023 年 成長 動 能 無虞 ， EV 目 標 轉 虧 為 盈
211,"2308-台達電-中信託證-買進-台達電(2308,OW)-CTBC230116.pdf",Ctbc,增加持股,維 持 評 等,增加持股,new,325.00,NULL,325.00,李政穎,李政穎,李政穎,2023 年 成長 動 能 無虞 ， EV 目 標 轉 虧 為 盈,NULL,2023 年 成長 動 能 無虞 ， EV 目 標 轉 虧 為 盈
212,2308_台達電_2018-03-12_中信投顧_中信個股報告-20180312_2308台達電.pdf,Ctbc,中立,中立,中立,old,140.00,140.00,140.00,施順挺,施順挺,施順挺,4Q17 獲利不如預期，預估 1Q18 營收 QoQ-15.4%，2018 年的動能來自自動化及基礎設施，預估營收 YoY+5.6%,NULL,4Q17 獲利不如預期，預估 1Q18 營收 QoQ-15.4%，2018 年的動能來自自動化及基礎設施，預估營收 YoY+5.6%
213,2308_台達電_2018-05-02_中信投顧_中信個股報告-20180502_2308台達電.pdf,Ctbc,買進,買進,買進,old,124.00,124.00,124.00,施順挺,施順挺,施順挺,1Q18 獲利不如預期，預估 2Q18 營收 QoQ+11.7%，毛利率將回升至 26.8%，預估 2018 年營收 YoY+5.2%,NULL,1Q18 獲利不如預期，預估 2Q18 營收 QoQ+11.7%，毛利率將回升至 26.8%，預估 2018 年營收 YoY+5.2%
214,2308_台達電_2018-10-31_中信投顧_中信個股報告-20181031_2308台達電.pdf,Ctbc,中立,中立,中立,old,134.00,134.00,134.00,施順挺,施順挺,施順挺,3Q18 獲利優於預期，4Q18 看好資料中心、通訊、被動元件及汽車需求，預估營收 QoQ+0.3%,NULL,3Q18 獲利優於預期，4Q18 看好資料中心、通訊、被動元件及汽車需求，預估營收 QoQ+0.3%
215,2308_台達電_2019-03-13_中信投顧_中信個股報告-20190313_2308台達電.pdf,Ctbc,中立,中立,中立,old,154.00,154.00,154.00,施順挺,施順挺,施順挺,4Q18 獲利優於預期，2019 年看好電動車、資料中心、工業自動化及風電等業務帶動成長，加上購併案的營收貢獻，預估全年營收YoY+22.6%,NULL,4Q18 獲利優於預期，2019 年看好電動車、資料中心、工業自動化及風電等業務帶動成長，加上購併案的營收貢獻，預估全年營收YoY+22.6%
216,2308_台達電_2019-05-02_中信投顧_中信個股報告-20190502_2308台達電.pdf,Ctbc,中立,中立,中立,old,162.00,162.00,162.00,施順挺,施順挺,施順挺,1Q19 獲利符合預期，2019 年看好電動車、資料中心、工業自動化等業務帶動成長，加上購併案的貢獻，預估全年營收 YoY+22.8%,NULL,1Q19 獲利符合預期，2019 年看好電動車、資料中心、工業自動化等業務帶動成長，加上購併案的貢獻，預估全年營收 YoY+22.8%
217,2311_日月光_2018-04-30_中信投顧_中信個股報告-20180430_2311日月光.pdf,Ctbc,中立,中立,中立,old,40.00,40.00,40.00,徐千智,徐千智,徐千智,1Q18 獲利表現不如預期，2Q18 營運隨客戶需求回升，恢復營運成長動能，但在併購矽品(2325)後，日月光控股之獲利能力有待觀察,NULL,1Q18 獲利表現不如預期，2Q18 營運隨客戶需求回升，恢復營運成長動能，但在併購矽品(2325)後，日月光控股之獲利能力有待觀察
218,2317_鴻海_2019-06-12_中信投顧_中信個股報告-20190612_2317鴻海.pdf,Ctbc,中立,中立,中立,old,80.00,80.00,80.00,施順挺,施順挺,施順挺,預期全年的 iPhone 出貨量將較上一年度衰退 10~15%，5G 相關營收已有 10 億美元的水準，預估 2019 年營收 YoY-0.3%,NULL,預期全年的 iPhone 出貨量將較上一年度衰退 10~15%，5G 相關營收已有 10 億美元的水準，預估 2019 年營收 YoY-0.3%
219,2324_仁寶_2019-03-25_中信投顧_中信個股報告-20190325_2324仁寶.pdf,Ctbc,中立,中立,中立,old,20.00,20.00,20.00,施順挺,施順挺,施順挺,4Q18 獲利不如預期，公司 1Q19 預期 PC 產品 QoQ-10~-15%、Non PC 產品 QoQ-30~-40%，預估季營收 QoQ-20.7%,NULL,4Q18 獲利不如預期，公司 1Q19 預期 PC 產品 QoQ-10~-15%、Non PC 產品 QoQ-30~-40%，預估季營收 QoQ-20.7%
220,2327_國巨_2018-05-08_中信投顧_中信個股報告-20180508_2327國巨.pdf,Ctbc,買進,買進,買進,old,840.00,840.00,840.00,吳宇鎣,吳宇鎣,吳宇鎣,被動元件市場持續吃緊，公司第一季至今多次調整價格，將帶動公司營收與獲利表現，預估 2018 年營收年增 71.3%至 570.54 億元,NULL,被動元件市場持續吃緊，公司第一季至今多次調整價格，將帶動公司營收與獲利表現，預估 2018 年營收年增 71.3%至 570.54 億元
221,2327_國巨_2018-05-23_中信投顧_中信個股報告-20180523_2327國巨.pdf,Ctbc,買進,買進,買進,old,1200.00,1200.00,1200.00,吳宇鎣,吳宇鎣,吳宇鎣,併購普思電子取得高規無線原件，產品跨足車用與工規，有助公司於利基市場布局，預估 2018 年合併營收年增 75.5%達 575.28 億元,NULL,併購普思電子取得高規無線原件，產品跨足車用與工規，有助公司於利基市場布局，預估 2018 年合併營收年增 75.5%達 575.28 億元
222,2327_國巨_2018-06-12_中信投顧_中信個股報告-20180612_2327國巨.pdf,Ctbc,買進,買進,買進,old,"1,570.0","1,570.0","1,570.0",吳宇鎣,吳宇鎣,吳宇鎣,產業供需緊張，帶動 MLCC 與晶片電阻價格調整，預估 2018 年合併營收成長 135.2%達 770.75 億元，稅後 EPS 約 111.81 元,NULL,產業供需緊張，帶動 MLCC 與晶片電阻價格調整，預估 2018 年合併營收成長 135.2%達 770.75 億元，稅後 EPS 約 111.81 元
